"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"18-Aug-2021","EQ","839.25","844.85","830.15","832.80","840.40","841.40","837.49","844.85","458.95","3,048,603","2,553,182,838.40","68,965"
"17-Aug-2021","EQ","805.00","835.00","805.00","802.15","832.90","832.80","824.78","835.00","458.95","7,580,699","6,252,414,154.25","148,412"
"16-Aug-2021","EQ","807.40","815.45","800.10","807.45","802.50","802.15","806.51","815.45","458.95","2,604,160","2,100,291,854.45","58,196"
"13-Aug-2021","EQ","777.00","810.80","774.30","774.25","805.25","807.45","800.05","810.80","458.95","7,956,492","6,365,611,301.40","160,406"
"12-Aug-2021","EQ","765.65","776.20","763.00","765.00","774.00","774.25","770.64","798.35","458.95","880,420","678,490,642.65","25,845"
"11-Aug-2021","EQ","771.90","774.20","752.00","771.90","765.00","765.00","761.10","798.35","458.95","1,391,781","1,059,290,030.10","45,493"
"10-Aug-2021","EQ","765.90","774.55","761.05","764.85","771.00","771.90","767.81","798.35","458.95","1,429,806","1,097,816,838.55","36,704"
"09-Aug-2021","EQ","783.45","783.45","763.00","781.35","765.90","764.85","770.23","798.35","458.95","1,661,739","1,279,919,840.70","51,153"
"06-Aug-2021","EQ","773.00","798.35","772.00","768.35","780.00","781.35","783.89","798.35","427.70","7,849,735","6,153,350,299.00","91,259"
"05-Aug-2021","EQ","761.00","770.70","757.30","758.75","770.50","768.35","762.94","788.15","427.70","2,469,893","1,884,373,657.60","50,748"
"04-Aug-2021","EQ","770.00","770.00","755.15","767.65","759.00","758.75","758.84","788.15","427.70","5,426,419","4,117,790,369.25","96,860"
"03-Aug-2021","EQ","760.00","770.75","759.55","759.55","766.80","767.65","766.30","788.15","427.70","2,946,289","2,257,742,953.55","51,952"
"02-Aug-2021","EQ","763.00","771.00","756.60","756.25","759.70","759.55","761.90","788.15","427.70","2,054,226","1,565,107,195.75","45,934"
"30-Jul-2021","EQ","752.00","762.00","745.20","751.20","755.00","756.25","756.70","788.15","404.30","1,613,176","1,220,689,472.80","35,161"
"29-Jul-2021","EQ","755.00","759.90","748.50","754.90","751.90","751.20","752.18","788.15","404.30","1,742,057","1,310,347,074.45","38,029"
"28-Jul-2021","EQ","768.95","770.00","739.20","769.75","755.00","754.90","752.06","788.15","404.30","3,112,462","2,340,754,483.60","78,219"
"27-Jul-2021","EQ","780.40","788.15","764.00","776.35","767.45","769.75","775.90","788.15","404.30","2,001,824","1,553,225,186.35","61,060"
"26-Jul-2021","EQ","780.25","786.00","770.80","775.15","777.00","776.35","778.34","786.85","404.30","2,154,261","1,676,754,774.75","54,433"
"23-Jul-2021","EQ","767.15","777.00","766.00","764.20","776.85","775.15","773.05","786.85","402.35","2,021,122","1,562,423,572.20","52,412"
"22-Jul-2021","EQ","763.50","765.90","755.10","757.10","765.10","764.20","759.73","786.85","402.35","1,464,419","1,112,558,501.20","34,973"
"20-Jul-2021","EQ","762.00","768.00","747.00","765.55","756.00","757.10","755.54","786.85","402.35","2,195,159","1,658,529,595.35","39,280"
"19-Jul-2021","EQ","761.00","770.00","758.55","763.00","766.20","765.55","766.10","786.85","402.35","1,695,546","1,298,963,608.95","30,712"
"16-Jul-2021","EQ","772.35","774.95","761.40","772.35","762.00","763.00","764.30","786.85","402.35","980,383","749,310,196.55","39,016"
"15-Jul-2021","EQ","769.00","774.60","763.50","768.20","770.25","772.35","768.04","786.85","402.35","965,602","741,620,705.60","24,588"
"14-Jul-2021","EQ","773.60","776.70","763.40","772.85","768.00","768.20","768.05","786.85","402.35","1,094,262","840,450,553.55","35,233"
"13-Jul-2021","EQ","780.90","780.90","766.70","775.90","771.00","772.85","771.72","786.85","402.35","1,500,414","1,157,905,225.55","59,888"
"12-Jul-2021","EQ","771.00","786.85","769.10","765.95","776.15","775.90","780.66","786.85","402.35","2,992,685","2,336,265,089.85","62,897"
"09-Jul-2021","EQ","763.00","772.75","759.70","763.30","766.80","765.95","767.14","772.75","397.30","1,151,792","883,585,407.30","34,325"
"08-Jul-2021","EQ","762.95","766.00","757.00","763.05","762.25","763.30","760.08","771.90","397.30","1,540,033","1,170,543,316.90","30,189"
"07-Jul-2021","EQ","759.00","766.05","751.25","762.60","765.05","763.05","758.38","771.90","397.30","2,104,914","1,596,333,553.55","37,980"
"06-Jul-2021","EQ","768.00","769.00","758.00","766.30","761.20","762.60","761.88","771.90","397.30","1,411,602","1,075,476,436.85","33,762"
"05-Jul-2021","EQ","770.45","771.50","765.00","763.60","767.30","766.30","767.87","771.90","397.30","1,020,895","783,917,411.25","29,564"
"02-Jul-2021","EQ","757.90","768.80","753.20","756.05","765.15","763.60","763.10","771.90","380.50","1,916,135","1,462,197,093.35","49,432"
"01-Jul-2021","EQ","755.80","760.00","750.00","754.40","758.00","756.05","757.01","771.90","380.50","1,914,434","1,449,237,529.30","28,778"
"30-Jun-2021","EQ","765.00","768.35","749.40","758.05","756.15","754.40","757.91","771.90","380.50","1,733,070","1,313,519,476.65","47,546"
"29-Jun-2021","EQ","766.40","771.90","755.85","765.65","761.05","758.05","762.18","771.90","380.50","1,506,378","1,148,137,977.10","50,164"
"28-Jun-2021","EQ","762.00","769.70","759.00","757.60","767.35","765.65","765.51","769.70","380.50","1,486,902","1,138,235,047.95","45,389"
"25-Jun-2021","EQ","755.00","763.45","753.50","757.45","758.45","757.60","758.84","765.00","377.60","1,588,289","1,205,261,803.95","38,406"
"24-Jun-2021","EQ","762.00","763.80","754.00","757.85","758.00","757.45","758.59","765.00","377.60","1,668,843","1,265,966,070.80","45,963"
"23-Jun-2021","EQ","760.00","765.00","751.85","756.70","759.00","757.85","758.95","765.00","377.60","2,952,360","2,240,688,506.40","77,090"
"22-Jun-2021","EQ","748.00","758.75","742.35","742.55","757.50","756.70","752.67","758.75","377.60","3,346,784","2,519,030,784.75","80,242"
"21-Jun-2021","EQ","729.00","743.95","727.85","739.80","743.50","742.55","736.26","747.45","377.60","1,594,856","1,174,233,590.85","57,818"
"18-Jun-2021","EQ","746.00","747.45","732.10","745.00","737.90","739.80","740.29","747.45","360.25","3,762,934","2,785,653,946.85","59,254"
"17-Jun-2021","EQ","730.55","747.30","724.85","735.90","744.15","745.00","740.66","747.30","360.25","4,167,585","3,086,745,894.10","82,222"
"16-Jun-2021","EQ","724.00","737.75","721.00","719.50","734.65","735.90","731.00","737.75","360.25","4,134,529","3,022,342,577.40","79,498"
"15-Jun-2021","EQ","718.00","724.10","715.40","714.75","718.20","719.50","720.35","724.10","360.25","2,387,652","1,719,946,098.00","45,274"
"14-Jun-2021","EQ","715.40","717.00","702.60","715.40","717.00","714.75","713.68","718.75","360.25","1,798,953","1,283,873,232.45","50,643"
"11-Jun-2021","EQ","714.15","717.35","709.50","707.70","716.00","715.40","714.55","718.75","360.25","2,171,601","1,551,710,337.80","52,885"
"10-Jun-2021","EQ","704.30","718.75","704.00","702.85","708.00","707.70","711.06","718.75","360.25","2,571,253","1,828,315,877.45","59,865"
"09-Jun-2021","EQ","712.30","714.85","700.75","710.45","703.00","702.85","707.30","715.40","360.25","3,039,558","2,149,884,489.45","88,208"
"08-Jun-2021","EQ","705.15","715.40","701.60","699.95","709.05","710.45","710.68","715.40","360.25","3,981,598","2,829,628,346.70","81,544"
"07-Jun-2021","EQ","690.00","707.00","687.30","686.95","701.60","699.95","700.06","707.00","360.25","3,511,853","2,458,513,702.15","77,473"
"04-Jun-2021","EQ","680.85","689.95","675.00","680.00","685.55","686.95","685.71","698.00","359.50","2,398,771","1,644,864,166.20","50,452"
"03-Jun-2021","EQ","676.00","683.00","673.25","673.55","678.20","680.00","679.18","698.00","359.50","2,485,855","1,688,335,176.20","52,947"
"02-Jun-2021","EQ","665.50","674.75","660.15","665.80","673.70","673.55","669.72","698.00","359.50","3,021,421","2,023,491,928.75","66,898"
"01-Jun-2021","EQ","665.80","667.25","656.80","663.85","666.00","665.80","663.40","698.00","359.50","2,355,484","1,562,632,450.30","69,042"
"31-May-2021","EQ","659.95","665.00","650.20","654.95","663.40","663.85","658.89","698.00","359.50","3,417,033","2,251,450,785.45","93,456"
"28-May-2021","EQ","650.50","657.70","646.30","648.55","652.75","654.95","653.43","698.00","357.35","2,881,977","1,883,168,452.20","49,334"
"27-May-2021","EQ","643.50","652.00","641.15","641.90","650.00","648.55","646.81","698.00","357.35","3,543,940","2,292,265,495.75","52,520"
"26-May-2021","EQ","652.00","655.00","640.65","649.95","641.55","641.90","644.98","698.00","357.35","2,314,694","1,492,935,888.35","36,223"
"25-May-2021","EQ","641.00","652.00","641.00","640.10","651.10","649.95","647.13","698.00","357.35","2,085,253","1,349,424,842.70","53,498"
"24-May-2021","EQ","650.00","654.70","638.50","649.70","640.75","640.10","643.12","698.00","357.35","2,669,967","1,717,117,871.05","61,059"
"21-May-2021","EQ","645.05","652.50","644.30","644.90","649.65","649.70","648.08","698.00","343.40","1,833,201","1,188,060,606.65","36,393"
"20-May-2021","EQ","656.00","656.00","640.10","653.20","643.70","644.90","646.79","698.00","343.40","2,102,743","1,360,023,296.70","36,146"
"19-May-2021","EQ","652.00","661.00","650.70","653.00","653.00","653.20","654.52","698.00","343.40","3,202,046","2,095,790,246.95","63,863"
"18-May-2021","EQ","658.00","658.00","648.00","653.30","653.00","653.00","653.39","698.00","343.40","2,267,368","1,481,475,830.60","40,423"
"17-May-2021","EQ","646.00","657.40","640.10","645.15","653.60","653.30","650.17","698.00","343.40","2,659,352","1,729,036,721.65","55,144"
"14-May-2021","EQ","640.50","649.50","638.05","640.05","644.50","645.15","644.90","698.00","343.40","2,927,148","1,887,722,393.60","57,042"
"12-May-2021","EQ","645.00","646.70","631.10","641.60","639.65","640.05","639.69","698.00","343.40","3,137,276","2,006,876,168.60","61,067"
"11-May-2021","EQ","628.00","649.90","625.00","633.15","640.20","641.60","642.09","698.00","343.40","4,619,231","2,965,979,835.30","80,391"
"10-May-2021","EQ","627.00","636.95","621.00","629.00","634.00","633.15","629.70","698.00","343.40","5,026,811","3,165,375,090.70","111,644"
"07-May-2021","EQ","636.00","642.00","614.00","653.10","629.95","629.00","625.35","698.00","325.65","14,598,653","9,129,303,863.85","284,858"
"06-May-2021","EQ","652.00","654.95","638.15","649.05","651.15","653.10","646.41","698.00","325.65","4,000,163","2,585,739,332.30","107,512"
"05-May-2021","EQ","649.00","656.00","640.05","645.25","652.00","649.05","648.11","698.00","325.65","3,332,318","2,159,694,886.25","72,439"
"04-May-2021","EQ","681.00","686.30","641.55","677.10","648.00","645.25","653.68","698.00","325.65","7,400,792","4,837,721,416.25","168,508"
"03-May-2021","EQ","661.85","682.50","661.00","669.50","679.55","677.10","676.12","698.00","325.65","1,985,777","1,342,624,179.40","38,632"
"30-Apr-2021","EQ","671.00","678.00","665.05","671.85","669.00","669.50","671.36","698.00","325.65","2,206,232","1,481,169,734.45","39,765"
"29-Apr-2021","EQ","678.35","680.45","666.00","677.15","672.25","671.85","671.57","698.00","325.65","3,247,095","2,180,636,998.65","68,121"
"28-Apr-2021","EQ","677.00","693.00","675.00","673.70","676.00","677.15","683.03","698.00","325.65","3,900,923","2,664,444,385.35","79,174"
"27-Apr-2021","EQ","674.95","679.90","668.10","670.20","674.20","673.70","673.19","698.00","325.65","2,258,769","1,520,590,998.55","44,696"
"26-Apr-2021","EQ","667.00","675.00","662.05","664.60","672.00","670.20","670.10","698.00","325.65","1,845,322","1,236,559,302.80","36,853"
"23-Apr-2021","EQ","667.00","675.70","661.00","665.50","665.90","664.60","668.72","698.00","310.00","2,329,094","1,557,503,552.05","42,170"
"22-Apr-2021","EQ","680.70","680.70","663.00","680.10","667.05","665.50","668.64","698.00","310.00","3,013,453","2,014,905,207.20","65,775"
"20-Apr-2021","EQ","677.35","698.00","666.30","664.10","678.00","680.10","685.13","698.00","310.00","8,230,341","5,638,841,912.70","139,886"
"19-Apr-2021","EQ","662.00","668.80","651.50","671.30","664.40","664.10","659.85","685.00","310.00","2,620,095","1,728,882,225.40","52,197"
"16-Apr-2021","EQ","662.80","676.55","660.30","659.30","668.95","671.30","670.73","685.00","301.10","2,708,331","1,816,563,984.85","47,686"
"15-Apr-2021","EQ","662.80","674.00","647.15","663.95","660.50","659.30","658.30","685.00","301.10","3,193,956","2,102,592,260.95","55,675"
"13-Apr-2021","EQ","657.00","677.90","656.00","655.60","663.80","663.95","666.45","685.00","301.10","3,065,417","2,042,941,975.95","55,326"
"12-Apr-2021","EQ","675.00","675.60","650.00","679.80","656.90","655.60","661.67","685.00","301.10","4,201,041","2,779,713,022.30","94,854"
"09-Apr-2021","EQ","670.00","685.00","665.00","670.70","684.50","679.80","673.91","685.00","271.00","2,566,543","1,729,627,334.65","42,869"
"08-Apr-2021","EQ","667.05","677.20","666.80","665.75","670.00","670.70","671.71","679.00","271.00","2,477,848","1,664,391,503.35","52,952"
"07-Apr-2021","EQ","674.95","674.95","659.15","674.55","664.85","665.75","667.43","679.00","271.00","3,898,156","2,601,727,208.50","72,835"
"06-Apr-2021","EQ","645.20","679.00","638.10","644.95","675.00","674.55","665.47","679.00","271.00","7,636,739","5,081,984,479.00","118,411"
"05-Apr-2021","EQ","651.95","651.95","639.20","650.15","641.90","644.95","645.41","654.00","271.00","3,568,896","2,303,388,331.45","58,587"
"01-Apr-2021","EQ","641.00","652.95","640.65","638.90","650.10","650.15","647.78","654.00","264.00","3,844,057","2,490,089,082.15","63,736"
"31-Mar-2021","EQ","630.00","645.70","630.00","628.90","636.50","638.90","637.81","654.00","264.00","4,424,477","2,821,961,354.70","73,298"
"30-Mar-2021","EQ","630.85","637.60","617.55","628.30","630.70","628.90","628.06","654.00","264.00","19,895,352","12,495,439,318.05","110,012"
"26-Mar-2021","EQ","620.00","634.95","615.10","614.85","628.00","628.30","626.34","654.00","213.70","3,557,256","2,228,068,855.75","54,981"
"25-Mar-2021","EQ","634.00","634.20","611.00","629.10","613.00","614.85","616.73","654.00","213.70","2,981,311","1,838,661,921.60","61,244"
"24-Mar-2021","EQ","632.80","639.15","624.65","634.10","632.10","629.10","630.60","654.00","213.70","2,938,251","1,852,864,797.55","52,557"
"23-Mar-2021","EQ","621.00","640.00","620.55","620.55","633.50","634.10","633.71","654.00","213.70","4,940,745","3,130,985,932.45","79,630"
"22-Mar-2021","EQ","603.00","623.05","596.25","600.25","621.50","620.55","613.59","654.00","213.70","3,154,483","1,935,559,868.35","53,177"
"19-Mar-2021","EQ","590.00","607.65","577.05","594.90","601.00","600.25","597.18","654.00","213.70","4,874,177","2,910,779,426.85","73,936"
"18-Mar-2021","EQ","606.00","608.20","587.00","603.35","597.50","594.90","596.15","654.00","213.70","3,387,208","2,019,287,336.15","71,183"
