"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"19-Oct-2020","EQ","481.90","484.25","472.05","477.10","476.60","475.85","477.76","591.95","213.70","3,162,082","1,510,710,828.85","51,504"
"16-Oct-2020","EQ","478.75","486.70","475.05","474.10","478.00","477.10","480.59","591.95","213.70","4,313,466","2,073,029,149.45","58,479"
"15-Oct-2020","EQ","493.00","494.20","471.00","489.80","474.45","474.10","483.62","591.95","213.70","4,700,097","2,273,081,224.20","78,477"
"14-Oct-2020","EQ","468.70","491.40","463.55","468.95","490.35","489.80","482.01","591.95","213.70","8,021,661","3,866,518,085.00","105,387"
"13-Oct-2020","EQ","473.80","477.50","467.05","474.70","468.45","468.95","473.02","591.95","213.70","2,260,828","1,069,412,183.40","51,911"
"12-Oct-2020","EQ","474.50","483.60","470.35","471.25","474.05","474.70","476.12","591.95","213.70","4,422,571","2,105,690,974.35","71,003"
"09-Oct-2020","EQ","490.20","493.05","470.05","488.25","472.90","471.25","478.83","591.95","213.70","6,721,697","3,218,528,781.20","118,523"
"08-Oct-2020","EQ","506.80","508.30","485.00","505.05","489.00","488.25","493.00","591.95","213.70","5,419,804","2,671,940,642.00","94,733"
"07-Oct-2020","EQ","507.00","511.00","501.60","505.60","504.95","505.05","505.55","591.95","213.70","2,157,279","1,090,608,967.00","38,084"
"06-Oct-2020","EQ","507.00","513.50","502.85","503.55","505.95","505.60","507.81","591.95","213.70","2,973,464","1,509,951,924.85","52,624"
"05-Oct-2020","EQ","513.40","513.40","502.10","509.10","503.00","503.55","505.77","591.95","213.70","2,023,148","1,023,239,563.20","28,021"
"01-Oct-2020","EQ","508.55","511.20","499.10","499.95","508.80","509.10","506.82","591.95","213.70","3,070,369","1,556,110,264.45","45,549"
"30-Sep-2020","EQ","507.00","515.50","495.55","503.25","499.00","499.95","505.56","591.95","213.70","6,252,290","3,160,903,761.70","89,175"
"29-Sep-2020","EQ","519.60","527.00","500.10","517.00","502.00","503.25","508.54","591.95","213.70","4,918,426","2,501,211,984.60","66,037"
"28-Sep-2020","EQ","514.00","522.00","503.55","509.80","516.30","517.00","511.84","591.95","213.70","5,554,225","2,842,891,474.15","63,980"
"25-Sep-2020","EQ","498.80","512.00","495.30","488.65","509.80","509.80","507.01","591.95","213.70","5,153,485","2,612,892,474.30","75,038"
"24-Sep-2020","EQ","489.90","492.85","478.00","493.55","486.50","488.65","486.57","591.95","213.70","9,647,490","4,694,164,002.35","88,567"
"23-Sep-2020","EQ","506.00","510.90","490.00","504.40","490.60","493.55","498.42","591.95","213.70","4,284,384","2,135,434,407.85","79,437"
"22-Sep-2020","EQ","504.45","511.70","490.40","507.75","503.80","504.40","503.88","591.95","213.70","5,113,531","2,576,581,522.95","71,116"
"21-Sep-2020","EQ","540.60","542.30","502.00","540.60","503.00","507.75","523.36","591.95","213.70","3,886,373","2,033,985,703.25","76,708"
"18-Sep-2020","EQ","551.05","553.25","537.30","548.30","540.90","540.60","542.75","591.95","213.70","9,395,458","5,099,376,882.95","81,634"
"17-Sep-2020","EQ","542.00","552.00","533.15","542.40","548.25","548.30","545.48","591.95","213.70","3,725,336","2,032,096,730.45","61,060"
"16-Sep-2020","EQ","541.95","546.35","537.55","542.35","541.45","542.40","542.45","591.95","213.70","2,127,939","1,154,297,267.15","54,598"
"15-Sep-2020","EQ","547.00","550.50","540.50","546.50","541.90","542.35","544.40","591.95","213.70","1,813,411","987,226,752.40","56,147"
"14-Sep-2020","EQ","552.00","555.20","543.40","548.40","546.00","546.50","549.56","591.95","213.70","2,809,333","1,543,890,634.40","51,007"
"11-Sep-2020","EQ","549.80","553.00","540.95","546.55","547.95","548.40","547.61","591.95","213.70","3,451,646","1,890,160,106.40","72,007"
"10-Sep-2020","EQ","538.00","548.90","534.15","534.75","546.30","546.55","541.94","591.95","213.70","3,787,088","2,052,383,497.65","58,573"
"09-Sep-2020","EQ","534.00","540.90","529.15","538.35","535.40","534.75","533.88","591.95","213.70","4,392,057","2,344,848,796.90","71,117"
"08-Sep-2020","EQ","547.20","548.70","533.65","545.30","534.90","538.35","543.31","591.95","213.70","3,891,955","2,114,547,996.85","85,572"
"07-Sep-2020","EQ","570.00","572.00","542.00","569.05","545.45","545.30","548.83","591.95","213.70","5,254,308","2,883,723,052.00","94,903"
"04-Sep-2020","EQ","568.95","587.40","566.60","578.50","568.00","569.05","577.22","591.95","213.70","6,464,047","3,731,157,802.75","87,216"
"03-Sep-2020","EQ","548.50","591.95","548.50","549.85","576.35","578.50","576.22","591.95","213.70","12,052,262","6,944,775,348.90","182,293"
"02-Sep-2020","EQ","552.00","556.00","542.10","548.50","548.30","549.85","548.32","561.40","213.70","4,042,692","2,216,706,081.40","68,739"
"01-Sep-2020","EQ","526.00","549.80","526.00","532.35","549.50","548.50","542.09","561.40","213.70","3,854,981","2,089,732,283.75","82,066"
"31-Aug-2020","EQ","549.00","552.35","528.20","547.05","533.90","532.35","536.64","561.40","213.70","5,543,930","2,975,097,203.50","74,850"
"28-Aug-2020","EQ","547.90","555.85","544.00","544.65","548.10","547.05","549.23","561.40","213.70","2,692,947","1,479,058,556.90","31,808"
"27-Aug-2020","EQ","552.80","553.85","543.50","549.15","545.65","544.65","546.12","561.40","213.70","2,572,198","1,404,740,538.70","29,927"
"26-Aug-2020","EQ","544.90","561.40","544.70","545.55","549.00","549.15","553.86","561.40","213.70","5,778,039","3,200,231,859.45","84,180"
"25-Aug-2020","EQ","547.40","547.70","541.25","545.55","544.90","545.55","543.78","556.95","213.70","1,850,495","1,006,270,339.30","43,048"
"24-Aug-2020","EQ","546.50","550.00","543.55","545.80","545.45","545.55","545.75","556.95","213.70","2,123,227","1,158,755,192.45","47,262"
"21-Aug-2020","EQ","553.00","556.95","544.15","549.25","545.90","545.80","548.59","556.95","213.70","2,953,395","1,620,214,998.90","45,633"
"20-Aug-2020","EQ","541.40","553.20","540.05","548.20","550.00","549.25","546.03","553.40","213.70","4,812,376","2,627,714,718.20","50,921"
"19-Aug-2020","EQ","547.45","551.10","542.35","545.75","548.10","548.20","546.45","553.40","213.70","3,597,625","1,965,920,148.00","37,633"
"18-Aug-2020","EQ","545.55","553.40","542.50","543.75","545.00","545.75","548.05","553.40","213.70","3,328,165","1,824,000,798.75","49,311"
"17-Aug-2020","EQ","541.15","548.00","538.30","537.50","545.55","543.75","542.97","548.00","213.70","5,044,208","2,738,871,828.90","59,987"
"14-Aug-2020","EQ","541.95","544.50","530.55","539.05","538.75","537.50","538.74","544.50","213.70","5,922,027","3,190,413,152.30","79,932"
"13-Aug-2020","EQ","520.00","543.00","518.55","517.55","541.00","539.05","536.24","543.00","213.70","7,877,240","4,224,116,672.60","113,930"
"12-Aug-2020","EQ","515.20","522.00","509.15","515.90","518.00","517.55","517.15","529.95","213.70","3,883,868","2,008,538,419.40","59,789"
"11-Aug-2020","EQ","524.50","527.90","514.30","520.30","516.40","515.90","519.83","529.95","213.70","4,690,415","2,438,222,754.20","53,872"
"10-Aug-2020","EQ","520.95","526.00","510.70","518.60","521.10","520.30","518.90","529.95","213.70","6,832,826","3,545,530,495.50","93,863"
"07-Aug-2020","EQ","487.60","529.95","482.70","484.75","517.00","518.60","513.22","529.95","213.70","30,560,093","15,684,091,741.05","317,227"
"06-Aug-2020","EQ","450.00","489.00","449.05","447.60","483.00","484.75","471.71","489.00","213.70","15,882,667","7,491,998,085.75","187,087"
"05-Aug-2020","EQ","465.00","471.80","440.30","449.75","448.00","447.60","455.59","471.80","213.70","20,178,367","9,193,124,883.55","203,373"
"04-Aug-2020","EQ","439.40","452.30","436.00","434.10","450.00","449.75","445.55","452.30","213.70","6,816,093","3,036,909,616.60","111,668"
"03-Aug-2020","EQ","428.95","440.00","427.70","428.05","435.00","434.10","434.16","440.00","213.70","2,917,293","1,266,580,791.40","42,612"
"31-Jul-2020","EQ","425.00","434.00","425.00","424.90","428.50","428.05","429.95","437.75","213.70","3,115,208","1,339,389,177.70","56,399"
"30-Jul-2020","EQ","430.40","432.00","421.55","427.70","425.60","424.90","426.95","437.75","213.70","1,866,344","796,826,687.95","24,286"
"29-Jul-2020","EQ","417.00","429.90","417.00","413.05","428.90","427.70","425.14","437.75","213.70","5,938,179","2,524,577,119.55","71,893"
"28-Jul-2020","EQ","409.95","416.40","409.00","408.45","413.00","413.05","412.44","437.75","213.70","3,500,424","1,443,700,424.65","48,979"
"27-Jul-2020","EQ","408.45","414.00","404.30","408.45","407.75","408.45","409.96","437.75","213.70","3,132,821","1,284,345,988.10","33,059"
"24-Jul-2020","EQ","404.70","415.00","402.35","404.40","408.40","408.45","409.63","437.75","213.70","3,124,083","1,279,711,332.75","55,630"
"23-Jul-2020","EQ","409.60","412.35","402.70","407.00","405.15","404.40","405.97","437.75","213.70","2,992,497","1,214,870,698.55","33,741"
"22-Jul-2020","EQ","410.00","417.40","404.00","409.45","406.60","407.00","411.49","437.75","213.70","2,620,408","1,078,269,976.15","32,532"
"21-Jul-2020","EQ","424.00","424.75","408.40","423.10","409.95","409.45","414.98","437.75","213.70","2,752,464","1,142,227,691.60","51,568"
"20-Jul-2020","EQ","426.70","426.70","417.95","423.00","423.20","423.10","421.74","437.75","213.70","1,680,913","708,908,944.90","38,007"
"17-Jul-2020","EQ","411.40","424.50","411.00","410.30","424.50","423.00","417.25","437.75","213.70","2,740,799","1,143,604,158.30","45,301"
"16-Jul-2020","EQ","415.40","415.80","407.15","413.05","410.40","410.30","410.01","437.75","213.70","2,027,081","831,128,791.15","40,155"
"15-Jul-2020","EQ","422.85","423.10","411.35","419.35","412.20","413.05","417.94","437.75","213.70","2,076,567","867,884,385.85","38,576"
"14-Jul-2020","EQ","420.00","426.45","417.50","424.45","418.00","419.35","422.11","437.75","213.70","3,232,206","1,364,331,556.00","37,363"
"13-Jul-2020","EQ","430.10","433.55","422.00","430.10","424.45","424.45","427.78","437.75","213.70","2,552,387","1,091,867,223.60","65,897"
"10-Jul-2020","EQ","429.55","437.75","428.65","433.35","430.60","430.10","432.17","437.75","213.70","3,765,369","1,627,279,950.10","48,495"
"09-Jul-2020","EQ","433.05","437.30","428.85","432.40","433.90","433.35","432.97","437.30","213.70","2,808,388","1,215,950,460.90","66,200"
"08-Jul-2020","EQ","416.15","436.30","414.85","412.70","431.30","432.40","428.95","436.30","213.70","6,978,409","2,993,386,837.85","97,532"
"07-Jul-2020","EQ","408.40","414.40","403.70","405.70","412.90","412.70","410.76","414.40","213.70","4,088,132","1,679,237,141.10","69,815"
"06-Jul-2020","EQ","400.05","408.45","397.30","396.45","406.80","405.70","404.18","408.45","213.70","4,073,356","1,646,373,173.05","85,665"
"03-Jul-2020","EQ","395.00","402.30","392.65","390.80","396.00","396.45","397.49","408.00","213.70","3,223,338","1,281,242,640.90","62,872"
"02-Jul-2020","EQ","385.00","395.00","384.55","384.50","395.00","390.80","388.78","408.00","213.70","2,607,208","1,013,627,506.25","45,083"
"01-Jul-2020","EQ","385.00","388.50","380.50","387.45","385.00","384.50","385.19","408.00","213.70","1,611,560","620,762,859.70","21,543"
"30-Jun-2020","EQ","388.00","391.80","385.90","386.55","388.00","387.45","388.95","408.00","213.70","1,861,565","724,048,353.05","28,759"
"29-Jun-2020","EQ","387.05","392.30","382.15","385.65","386.50","386.55","387.63","408.00","213.70","2,764,410","1,071,569,364.10","35,381"
"26-Jun-2020","EQ","387.10","388.95","382.50","384.00","386.35","385.65","384.94","408.00","213.70","1,759,164","677,180,910.30","19,822"
"25-Jun-2020","EQ","380.00","389.40","377.60","383.10","384.00","384.00","384.37","408.00","213.70","1,961,942","754,120,191.30","24,227"
"24-Jun-2020","EQ","391.90","394.90","379.35","390.85","382.45","383.10","384.97","408.00","213.70","3,889,495","1,497,352,506.30","92,441"
"23-Jun-2020","EQ","383.90","391.90","382.00","381.10","389.40","390.85","388.71","408.00","213.70","3,834,537","1,490,536,221.30","61,984"
"22-Jun-2020","EQ","383.00","385.15","377.60","377.30","382.65","381.10","380.98","408.00","213.70","2,623,145","999,365,666.35","47,377"
"19-Jun-2020","EQ","373.85","383.00","373.35","372.15","379.00","377.30","377.10","408.00","213.70","4,249,130","1,602,358,226.05","35,476"
"18-Jun-2020","EQ","367.80","374.00","365.00","369.60","373.35","372.15","369.18","408.00","213.70","1,929,542","712,349,908.00","21,059"
"17-Jun-2020","EQ","366.00","373.25","366.00","369.05","370.00","369.60","369.78","408.00","213.70","2,556,996","945,517,442.10","39,041"
"16-Jun-2020","EQ","376.00","377.95","360.25","370.00","369.00","369.05","369.12","408.00","213.70","2,343,185","864,912,688.70","35,821"
"15-Jun-2020","EQ","371.50","379.95","366.40","371.00","370.50","370.00","371.82","408.00","213.70","2,293,579","852,789,805.50","47,464"
"12-Jun-2020","EQ","365.10","373.05","365.10","375.80","371.75","371.00","369.55","408.00","213.70","3,179,903","1,175,136,631.30","50,177"
"11-Jun-2020","EQ","386.00","386.50","374.40","384.65","376.00","375.80","379.68","408.00","213.70","2,856,042","1,084,373,857.55","44,440"
"10-Jun-2020","EQ","385.95","393.95","380.20","384.25","384.95","384.65","386.46","408.00","213.70","3,409,853","1,317,775,579.35","59,943"
"09-Jun-2020","EQ","382.00","388.85","379.50","379.45","384.65","384.25","385.11","408.00","213.70","2,635,662","1,015,030,951.10","47,054"
"08-Jun-2020","EQ","384.00","385.95","377.55","379.75","379.00","379.45","381.32","408.00","213.70","1,565,959","597,126,725.45","40,773"
"05-Jun-2020","EQ","384.00","387.80","377.00","381.50","379.85","379.75","380.91","408.00","213.70","3,140,726","1,196,346,484.65","45,451"
"04-Jun-2020","EQ","369.50","383.50","366.00","366.65","383.50","381.50","375.62","408.00","213.70","4,535,656","1,703,690,925.20","97,143"
"03-Jun-2020","EQ","372.00","372.00","364.55","367.45","367.00","366.65","367.49","408.00","213.70","4,027,688","1,480,133,154.80","125,808"
"02-Jun-2020","EQ","362.85","370.00","361.30","362.85","367.50","367.45","367.63","408.00","213.70","2,638,814","970,101,923.00","58,250"
"01-Jun-2020","EQ","368.50","369.40","359.50","366.90","362.00","362.85","363.23","408.00","213.70","9,637,219","3,500,496,227.80","157,699"
"29-May-2020","EQ","370.55","382.80","357.35","371.15","361.05","366.90","368.70","408.00","213.70","63,552,596","23,431,768,787.40","415,763"
"28-May-2020","EQ","367.95","373.40","366.00","368.55","369.60","371.15","370.85","408.00","213.70","3,390,919","1,257,527,290.80","157,993"
"27-May-2020","EQ","374.60","375.70","362.20","371.95","366.35","368.55","367.65","408.00","213.70","3,384,200","1,244,206,731.95","92,233"
"26-May-2020","EQ","366.80","376.45","360.00","362.45","372.00","371.95","371.01","408.00","213.70","7,728,762","2,867,434,713.45","222,372"
"22-May-2020","EQ","361.55","366.95","356.20","360.30","361.85","362.45","363.37","408.00","213.70","3,958,853","1,438,538,159.15","87,379"
"21-May-2020","EQ","363.90","366.40","355.30","360.75","359.05","360.30","360.82","408.00","213.70","3,883,273","1,401,167,526.20","90,164"
"20-May-2020","EQ","359.60","363.80","356.55","358.05","361.35","360.75","359.91","408.00","213.70","3,489,683","1,255,975,522.20","86,913"
"19-May-2020","EQ","350.90","363.00","349.25","347.10","357.30","358.05","357.76","408.00","213.70","5,696,557","2,037,984,887.60","132,251"
"18-May-2020","EQ","351.20","355.80","343.40","352.20","348.10","347.10","349.39","408.00","213.70","4,181,455","1,460,967,513.50","84,886"
"15-May-2020","EQ","353.10","367.75","349.10","362.80","350.65","352.20","356.84","408.00","197.00","9,452,903","3,373,153,921.65","170,087"
"14-May-2020","EQ","350.00","364.50","350.00","356.35","363.55","362.80","360.29","408.00","197.00","5,120,949","1,845,021,974.65","166,438"
"13-May-2020","EQ","375.00","375.00","348.50","358.70","355.10","356.35","356.82","408.00","197.00","8,536,960","3,046,123,292.55","231,357"
"12-May-2020","EQ","354.45","363.30","346.65","355.00","358.50","358.70","355.75","408.00","197.00","3,258,000","1,159,021,154.55","92,237"
"11-May-2020","EQ","353.85","365.00","349.05","348.75","356.05","355.00","359.80","408.00","197.00","4,792,046","1,724,158,072.80","104,386"
"08-May-2020","EQ","347.00","355.50","344.10","341.30","348.80","348.75","349.81","408.00","195.10","3,247,803","1,136,117,029.55","63,670"
"07-May-2020","EQ","335.95","344.60","328.80","335.55","343.25","341.30","339.10","408.00","195.10","3,605,559","1,222,638,154.95","73,442"
"06-May-2020","EQ","331.45","341.20","325.65","329.50","336.00","335.55","334.44","408.00","195.10","3,642,689","1,218,275,711.20","36,958"
"05-May-2020","EQ","339.00","342.90","327.85","334.95","329.45","329.50","332.38","408.00","195.10","2,833,278","941,723,468.20","61,029"
"04-May-2020","EQ","340.00","347.20","333.00","351.60","335.50","334.95","338.89","408.00","195.10","3,385,502","1,147,325,658.55","117,378"
"30-Apr-2020","EQ","359.95","361.40","349.85","354.00","350.75","351.60","355.13","408.00","195.10","4,760,235","1,690,510,875.85","63,824"
"29-Apr-2020","EQ","343.00","356.00","343.00","342.90","351.80","354.00","352.29","408.00","195.10","3,653,520","1,287,099,981.30","85,376"
"28-Apr-2020","EQ","352.85","355.60","340.45","349.35","345.45","342.90","345.27","408.00","195.10","3,767,231","1,300,704,388.05","96,506"
"27-Apr-2020","EQ","331.95","351.35","331.25","326.10","349.55","349.35","343.34","408.00","195.10","7,426,428","2,549,810,456.40","139,971"
"24-Apr-2020","EQ","323.00","336.85","323.00","329.95","328.00","326.10","329.68","408.00","195.10","5,438,859","1,793,090,219.00","145,139"
"23-Apr-2020","EQ","338.00","339.80","325.30","330.15","329.65","329.95","333.46","408.00","195.10","3,747,888","1,249,773,724.85","65,023"
"22-Apr-2020","EQ","314.65","335.45","310.00","312.40","334.95","330.15","321.29","408.00","195.10","4,645,157","1,492,431,193.10","112,395"
"21-Apr-2020","EQ","318.00","320.00","311.00","324.70","312.05","312.40","315.09","408.00","195.10","3,462,477","1,091,005,253.05","104,334"
"20-Apr-2020","EQ","324.60","332.85","321.15","324.50","324.20","324.70","326.25","408.00","195.10","3,621,444","1,181,503,415.35","126,402"
"17-Apr-2020","EQ","334.95","336.40","316.85","324.05","325.00","324.50","326.00","408.00","195.10","4,845,929","1,579,760,351.00","154,935"
"16-Apr-2020","EQ","317.85","333.70","315.65","315.65","323.90","324.05","323.34","408.00","195.10","8,211,111","2,654,981,085.30","212,380"
"15-Apr-2020","EQ","311.10","322.75","305.00","305.05","317.90","315.65","314.42","408.00","195.10","5,721,837","1,799,035,812.20","181,704"
"13-Apr-2020","EQ","315.00","315.00","301.10","309.05","303.70","305.05","307.64","408.00","195.10","3,699,875","1,138,233,290.90","127,468"
"09-Apr-2020","EQ","301.40","319.00","300.20","294.40","307.80","309.05","308.35","408.00","195.10","7,699,408","2,374,134,247.80","151,296"
"08-Apr-2020","EQ","282.70","296.00","276.70","284.55","296.00","294.40","291.43","408.00","195.10","5,331,494","1,553,741,190.00","78,114"
"07-Apr-2020","EQ","280.00","286.75","271.00","267.15","283.65","284.55","279.55","408.00","195.10","6,492,026","1,814,860,244.00","114,263"
"03-Apr-2020","EQ","286.00","286.00","264.00","280.00","267.00","267.15","269.05","408.00","195.10","5,990,376","1,611,727,533.50","118,890"
"01-Apr-2020","EQ","292.85","304.00","277.35","294.85","279.25","280.00","284.01","408.00","195.10","5,532,600","1,571,339,021.70","105,227"
"31-Mar-2020","EQ","291.50","297.00","284.85","281.40","294.95","294.85","291.93","408.00","195.10","3,270,034","954,619,437.35","87,485"
"30-Mar-2020","EQ","282.50","284.00","272.65","284.75","281.85","281.40","278.88","408.00","195.10","2,901,726","809,226,223.25","85,070"
"27-Mar-2020","EQ","290.00","294.95","279.25","279.05","290.00","284.75","287.47","408.00","193.60","2,980,927","856,934,007.50","67,462"
"26-Mar-2020","EQ","279.50","293.55","263.45","277.15","283.00","279.05","282.00","408.00","193.60","3,335,026","940,472,399.40","55,305"
"25-Mar-2020","EQ","248.10","282.45","246.90","249.05","279.50","277.15","269.68","408.00","193.60","3,964,419","1,069,132,800.85","84,168"
"24-Mar-2020","EQ","249.15","256.10","213.70","226.50","254.45","249.05","239.63","408.00","193.60","6,054,692","1,450,890,429.15","73,889"
"23-Mar-2020","EQ","240.00","247.90","225.00","264.20","225.05","226.50","236.48","408.00","193.60","2,922,955","691,207,574.45","55,578"
"20-Mar-2020","EQ","247.00","273.40","244.50","250.75","265.00","264.20","260.04","408.00","193.60","3,907,691","1,016,170,855.25","52,348"
